Activo;Modelo;Categoria;Precio IVA;ID Impuesto;Coste;Referencia;Ref proveedor;Proveedor;Marca;EAN13;Cantidad;Descripcion;Etiquetas;Meta-titulo;Meta-keywords;Meta-descripcion;Url imagen;Caracteristicas
1;A168WECM-5EF;6_5_4;69;1;28.083;A168WECM-5EF;A168WECM-5EF;Casio;4549526189760;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WECM-5EF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WECM-5EF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0_Cristal mineral::1:0
1;A168WEGB-1BEF;6_5_4;63.9993;1;26.05;A168WEGB-1BEF;A168WEGB-1BEF;Casio;4549526127144;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WEGB-1BEF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WEGB-1BEF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Acryl Glass::1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0
1;A168WEGC-3EF;6_5_4;60.0039;1;24.42;A168WEGC-3EF;A168WEGC-3EF;Casio;4971850071747;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WEGC-3EF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WEGC-3EF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Acryl Glass::1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0
1;A168WEGC-5EF;6_5_4;60.0039;1;24.42;A168WEGC-5EF;A168WEGC-5EF;Casio;4971850071754;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WEGC-5EF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WEGC-5EF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Acryl Glass::1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0
1;A168WEGM-9EF;6_5_4;69;1;28.083;A168WEGM-9EF;A168WEGM-9EF;Casio;4549526189807;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WEGM-9EF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WEGM-9EF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0_Cristal mineral::1:0
1;A168WEM-1EF;6_5_4;45;1;18.315;A168WEM-1EF;A168WEM-1EF;Casio;4549526189777;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WEM-1EF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WEM-1EF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0_Cristal mineral::1:0
1;A168WEM-2EF;6_5_4;45;1;18.315;A168WEM-2EF;A168WEM-2EF;Casio;4549526189784;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WEM-2EF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WEM-2EF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0_Cristal mineral::1:0
1;A168WEM-7EF;6_5_4;45;1;18.315;A168WEM-7EF;A168WEM-7EF;Casio;4549526189791;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WEM-7EF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WEM-7EF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0_Cristal mineral::1:0
1;A168WG-9BWEF;6_5_4;54.9993;1;22.39;A168WG-9BWEF;A168WG-9BWEF;Casio;4971850472605;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WG-9BWEF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WG-9BWEF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Acryl Glass::1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0
1;A168WG-9EF;6_5_4;54.9993;1;22.39;A168WG-9EF;A168WG-9EF;Casio;4971850433613;0;Reloj Casio Collection Retro digital;reloj_casio_collection;A168WG-9EF;reloj_casio_collection;Reloj Casio Collection Retro digital;https://www.mgvwatch.com/upload/A168WG-9EF.jpg;Cronómetro - 1/100 seg. - 1 hora:El tiempo transcurrido, los tiempos parciales y el tiempo final se miden con una precisión de centésimas de segundo. El reloj tiene capacidad para cronometrar hasta una hora.:1:0_Alarma diaria::1:0_Calendario automático:Una vez ajustado, el calendario automático muestra siempre la fecha correcta.:1:0_Indicación de hora normal de 12/24 horas:Las horas se visualizan ya sea en el formato de 12 o 24 horas.:1:0_Acryl Glass::1:0_Caja de resina::1:0_Correa de acero inoxidable::1:0_Cierre ajustable::1:0_7 años - 1 pila:La pila proporciona al reloj la energía necesaria durante aprox. 7 años:1:0_Clasificación de resistencia al agua (WR) según ISO 22810:Este modelo es resistente al agua según DIN 8310 o ISO 22810 y soporta pequeñas salpicaduras de agua. Deberá evitarse cualquier mayor contacto con el agua.:1:0_Precisión:radio-controlled segundos por mes:1:0_Tipo de pila:CTL920:1:0_Dimensiones:aprox. 46,8mm x 40,2mm x 10,4mm (A x A x P):1:0_Peso:aprox. 128 g:1:0_Iluminador::1:0
